System,Utterance,H:engaging,H:context,H:natural,H:overall,H:understandable,H:useknowledge,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
23,M2,3.0,3.0,3.0,4.333333333333333,1.0,0.0,0.06730256708761773,0.2574940771996158,0.3,0.1111111111111111,-0.6931471805599453,-0.6931471805599453,0.3,0.3,0.0,4.540013809283726,0.13302325196355283,0.6837838888168335,0.34604172047706094
23,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.35808496425845093,0.48424615195194365,0.5,0.3333333333333333,-0.6931471805599453,-0.6931471805599452,0.4,0.5,0.2222222222222222,6.2931739244581335,0.21970162560869444,0.5760225653648376,0.011031584184777787
24,M0,2.6666666666666665,2.6666666666666665,2.3333333333333335,3.0,0.6666666666666666,0.3333333333333333,-0.07372824920839605,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599452,-0.6931471805599453,0.09090909090909091,0.09090909090909091,0.0,3.0266181377145767,0.14527751976927322,0.533686637878418,0.09736460204286379
24,M1,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.0,1.0,-0.07372824920839605,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599452,-0.6931471805599453,0.09090909090909091,0.09090909090909091,0.0,3.471023784089875,0.1122547109174222,0.5212513208389282,-0.01716088918596448
24,M2,2.3333333333333335,1.6666666666666667,3.0,3.0,1.0,0.0,-0.07372824920839605,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599452,-0.6931471805599453,0.09090909090909091,0.09090909090909091,0.0,2.153749340017052,0.08427872925133334,0.5682738423347473,0.04221855216287207
24,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.03900184629753023,0.23195080616394326,0.18181818181818182,0.0,-0.6931471805599452,-0.6931471805599453,0.18181818181818182,0.18181818181818182,0.0,5.837542914603121,0.17054003611392538,0.5487863421440125,0.18369712505527758
25,M0,2.6666666666666665,3.0,2.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.7869730680842904,0.09722164204804301,0.5715909004211426,0.1212551731401913
25,M1,2.6666666666666665,3.0,3.0,4.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,3.056960239296902,0.07483865370776481,0.5574339628219604,0.1572723131285917
25,M2,2.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,3.056960239296902,0.06755854842454925,0.5411131978034973,0.155007966600895
25,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,3.7159390072518104,0.13407869574828543,0.4859638214111328,0.051421591043740444
26,M0,2.6666666666666665,1.0,3.0,2.6666666666666665,1.0,0.0,-0.08038827326483011,0.2090439994678973,0.07142857142857142,0.0,-0.6931471805599453,-0.6931471805599453,0.07142857142857142,0.07142857142857142,0.0,2.1904077266353736,0.11330017420852086,0.4503468871116638,-0.03953085189999905
26,M1,3.0,3.0,3.0,4.333333333333333,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,5.209696906543444,0.079088911645109,0.5942867994308472,0.18415080599060074
26,M2,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,0.0,-0.018796352785850012,0.2211311998369727,0.14285714285714285,0.07692307692307693,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,3.227633361592567,0.10831281425191328,0.5608236789703369,0.09584119444105821
26,M3,3.0,3.0,3.0,4.666666666666667,1.0,0.3333333333333333,-0.04500815006806669,0.20652766612260953,0.07142857142857142,0.07692307692307693,-0.6931471805599453,-0.6931471805599453,0.07142857142857142,0.07142857142857142,0.0,2.3788503848266394,0.1583277009839405,0.48290330171585083,0.087840641139736
27,M0,2.0,3.0,3.0,4.0,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,5.522397783539471,0.08771929824561403,0.4620119035243988,0.015045066224008363
27,M1,2.0,3.0,3.0,4.0,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,4.767707020457095,0.10504201680672269,0.44808229804039,0.03722556360047269
27,M2,2.0,3.0,3.0,4.0,1.0,0.0,0.1391026209696118,0.36375652997073893,0.2857142857142857,0.16666666666666666,-0.6931471805599453,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.16666666666666666,6.567274736060395,0.13430998386196397,0.46259430050849915,0.041023369365884466
27,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.13910262096960468,0.3637565299707354,0.2857142857142857,0.16666666666666666,-0.6931471805599452,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.16666666666666666,3.1251907639724417,0.1538190551766758,0.5147558450698853,-0.047005621285922894
28,M0,3.0,3.0,3.0,4.333333333333333,1.0,0.0,-0.05460419385468851,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,6.916271812933183,0.09411126763712797,0.6210548877716064,0.1999756108683406
28,M1,3.0,3.0,3.0,3.6666666666666665,1.0,0.0,-0.05460419385474535,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599452,0.14285714285714285,0.14285714285714285,0.0,3.1251907639724417,0.10257314310062993,0.5522862672805786,0.08238655804137696
28,M2,3.0,2.0,3.0,3.3333333333333335,1.0,0.0,0.0075175264844364875,0.2562382722314889,0.2857142857142857,0.0,-0.6931471805599453,-0.6931471805599452,0.2857142857142857,0.2857142857142857,0.0,5.522397783539471,0.12518522102863533,0.5571542382240295,0.13263377449048042
28,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.16163455803253757,0.2919271035083799,0.42857142857142855,0.16666666666666666,-0.6931471805599453,-0.6931471805599452,0.42857142857142855,0.42857142857142855,0.0,2.4426633221059637,0.18504515950704778,0.5397791266441345,-0.023659371430645226
29,M0,2.0,3.0,3.0,4.0,1.0,0.0,0.17201803978551766,0.2609188993904509,0.2857142857142857,0.3333333333333333,-0.6931471805599453,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.0,6.567274736060395,0.16867944518264702,0.6803561449050903,0.5059831607033123
29,M1,2.3333333333333335,3.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.0,-0.10184950017218597,0.17832143788699184,0.2857142857142857,0.0,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,2.8398387225677895,0.14863903551213295,0.5015071034431458,0.10685008198108004
29,M2,2.0,3.0,3.0,4.0,1.0,0.0,0.10860729714008044,0.22711030587575642,0.14285714285714285,0.3333333333333333,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,5.522397783539471,0.1759300032315202,0.6098873615264893,0.46026494058373146
29,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.3838535102285476,0.09621290580012283,0.4461265206336975,0.04229270256330553
30,M0,2.3333333333333335,3.0,3.0,4.0,1.0,0.0,0.3594242488646413,0.5251431054771771,0.2727272727272727,0.2,-0.48375282455510527,-0.5057021323536758,0.18181818181818182,0.36363636363636365,0.2,5.0887084190633125,0.2641219295847839,0.6457490921020508,0.20695492688290595
30,M1,2.3333333333333335,2.6666666666666665,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.6666666666666666,-0.07372824920839605,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599453,-0.6931471805599453,0.09090909090909091,0.09090909090909091,0.0,3.377156414337854,0.14257653980046497,0.515874445438385,0.03023194629674797
30,M2,2.6666666666666665,3.0,3.0,3.6666666666666665,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.812739937159535,0.13788317148904167,0.5106369256973267,0.060014137577325655
30,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.03346747201483835,0.2820432568357244,0.18181818181818182,0.0,-0.5668288201725579,-0.6931471805599452,0.18181818181818182,0.18181818181818182,0.0,3.755001157177446,0.2028501260372802,0.5904673337936401,0.2483862417359627
31,M0,2.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.3333333333333333,-0.0705236172822119,0.21465762583277548,0.1,0.0,-0.6931471805599453,-0.6931471805599454,0.1,0.1,0.0,2.5540496664715904,0.15631348262206451,0.5315263867378235,0.041401147719540066
31,M1,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.0,0.6666666666666666,0.04991080498429079,0.29158450362455735,0.20000000000000004,0.0,-0.5529364165996835,-0.6931471805599453,0.20000000000000004,0.20000000000000004,0.0,4.456882760699063,0.19868299085836114,0.5515774488449097,0.1043564017464036
31,M2,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.0,1.0,0.0,-0.01871656456765891,0.21172707754365028,0.1,0.1111111111111111,-0.6931471805599453,-0.6931471805599453,0.1,0.1,0.0,3.737437943747671,0.15305345412836407,0.518612265586853,0.10197584081738564
31,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.40718973874845743,0.45544591074371243,0.4,0.3333333333333333,-0.46688565089467904,-0.6320577235927594,0.4,0.4,0.11111111111111112,3.8860873003702516,0.2427730133866372,0.5460048317909241,0.10742420493370486
32,M0,3.0,3.0,2.6666666666666665,3.6666666666666665,1.0,0.0,0.03763973931384712,0.2385208245700885,0.2222222222222222,0.125,-0.6931471805599453,-0.6931471805599453,0.1111111111111111,0.2222222222222222,0.0,4.456882760699063,0.1311841195354504,0.4272093176841736,0.0034678819638901404
32,M1,1.6666666666666667,2.0,2.0,2.6666666666666665,0.6666666666666666,0.0,0.16399558441372586,0.24828525032214988,0.2222222222222222,0.375,-0.6931471805599453,-0.6931471805599453,0.2222222222222222,0.2222222222222222,0.0,5.11459870708889,0.21707699469694486,0.6568346619606018,0.4541997980814997
32,M2,2.3333333333333335,2.6666666666666665,2.6666666666666665,3.0,1.0,0.0,-0.06652423554594489,0.2169022525213966,0.1111111111111111,0.0,-0.6931471805599453,-0.6931471805599453,0.1111111111111111,0.1111111111111111,0.0,5.0735520042259505,0.09376582519507687,0.49248823523521423,0.25892463301948265
32,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.10233404016262426,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,3.3864985683445354,0.16064611471761375,0.48182761669158936,0.13183103214569736
33,M0,3.0,2.3333333333333335,2.6666666666666665,4.0,1.0,0.0,0.118337829636459,0.3405086468629842,0.2,0.11111111111111112,-0.573800774004668,-0.6135829095230936,0.1,0.2,0.11111111111111112,2.2869567780619007,0.19211807850952073,0.48610273003578186,-0.034198320792214076
33,M1,3.0,2.6666666666666665,3.0,4.666666666666667,1.0,1.0,0.04299641792268527,0.30698511504900683,0.0,0.0,-0.5529364165996835,-0.6931471805599453,0.0,0.1,0.0,1.6932492841722677,0.1713608336936441,0.47892990708351135,0.06139334056643764
33,M2,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.3333333333333335,0.6666666666666666,0.0,0.18224774689637557,0.39376900804541803,0.1,0.1111111111111111,-0.5198603854199589,-0.5776226504666211,0.1,0.2,0.1111111111111111,3.0890553181566975,0.14708326481167724,0.49973130226135254,0.012576692528083577
33,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.1360887731900704,0.35411004491520126,0.20000000000000004,0.1111111111111111,-0.5461930865833362,-0.6260067763793301,0.20000000000000004,0.20000000000000004,0.1111111111111111,3.2933284838220014,0.2945032031464036,0.47008252143859863,0.001652581392082464
34,M0,3.0,3.0,3.0,5.0,1.0,1.0,0.05938490868601565,0.31097400461940683,0.08333333333333333,0.0,-0.4539126615583733,-0.6931471805599453,0.08333333333333333,0.08333333333333333,0.0,3.0660924128686955,0.2026232125593926,0.5662892460823059,0.06360721910119604
34,M1,3.0,3.0,3.0,4.0,1.0,0.3333333333333333,-0.07635195413052243,0.21135493950259665,0.08333333333333333,0.0,-0.6931471805599453,-0.6931471805599453,0.08333333333333333,0.08333333333333333,0.0,2.7385973411104616,0.12644549089037802,0.4438421130180359,0.009763807181736639
34,M2,3.0,3.0,3.0,3.6666666666666665,1.0,0.0,-0.03429648900856408,0.2086173727090641,0.08333333333333333,0.09090909090909091,-0.6931471805599453,-0.6931471805599452,0.08333333333333333,0.08333333333333333,0.0,5.42821064703297,0.13206943610326446,0.5167215466499329,0.09283984854010052
34,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.06340863179265632,0.30441580887646136,0.16666666666666666,0.0,-0.5057021323536758,-0.6931471805599453,0.08333333333333333,0.16666666666666666,0.0,2.604848453271721,0.19835018554490663,0.539365828037262,0.1462042874780214
35,M0,3.0,2.0,3.0,3.6666666666666665,1.0,0.6666666666666666,-0.07635195413052243,0.21135493950259665,0.08333333333333333,0.0,-0.6931471805599453,-0.6931471805599453,0.08333333333333333,0.08333333333333333,0.0,1.8110800993753928,0.07864686840392185,0.44940218329429626,-0.00906217521016095
35,M1,3.0,2.3333333333333335,3.0,4.0,1.0,1.0,-0.07635195413052243,0.21135493950260376,0.08333333333333333,0.0,-0.6931471805599453,-0.6931471805599452,0.08333333333333333,0.08333333333333333,0.0,2.447822402834545,0.09756224462664992,0.44920071959495544,0.06605384722729246
35,M2,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,0.0,-0.0451944963082469,0.22861862060288995,0.16666666666666666,0.0,-0.6931471805599453,-0.6931471805599452,0.16666666666666666,0.16666666666666666,0.0,3.4286942462594507,0.09186268129698305,0.6289606690406799,0.3031816223907823
35,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.03818515968883718,0.28680025529061104,0.16666666666666666,0.0,-0.547703299118304,-0.6931471805599453,0.16666666666666666,0.16666666666666666,0.0,3.4585921141027356,0.18282496635780962,0.5736275911331177,0.1507281849935308
36,M0,2.6666666666666665,2.0,3.0,3.6666666666666665,1.0,1.0,0.002282855416351315,0.26377995456125625,0.14285714285714285,0.0,-0.5917628265997548,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,2.604848453271721,0.1025788729226842,0.49025213718414307,0.07378177393272956
36,M1,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.6666666666666665,1.0,1.0,0.12295272784456102,0.33363268192292117,0.2857142857142857,0.07692307692307694,-0.5917628265997548,-0.6260553670419009,0.21428571428571427,0.2857142857142857,0.07692307692307694,6.1024055573984235,0.24022326738719105,0.5760714411735535,0.23215622206141662
36,M2,2.6666666666666665,1.3333333333333333,3.0,2.6666666666666665,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.5330462064343475,0.06852905465723505,0.572350800037384,0.16953393468107825
36,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.027029707859908547,0.2885224137142306,0.07142857142857142,0.0,-0.5917628265997548,-0.6931471805599453,0.07142857142857142,0.14285714285714285,0.0,2.908317710573757,0.16981161514819854,0.5413365364074707,0.1168810393534584
37,M0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.0,0.0,0.02114216215012077,0.23340288241494955,0.2,0.1111111111111111,-0.6931471805599453,-0.6931471805599453,0.1,0.2,0.0,4.990049701936832,0.10974088293077862,0.4658792018890381,0.0411511310933419
37,M1,2.6666666666666665,2.0,3.0,4.0,1.0,1.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,4.196114906296549,0.11057856737539279,0.4578680992126465,0.05364326901235639
37,M2,2.6666666666666665,1.3333333333333333,3.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.6932492841722677,0.10569939655286385,0.3845716714859009,0.03803849309839058
37,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.10098061625570542,0.3282357424308956,0.3,0.1111111111111111,-0.6931471805599452,-0.6931471805599452,0.3,0.3,0.1111111111111111,4.237713199752784,0.2145674725444259,0.5045096278190613,-0.02041192091396349
38,M0,3.0,2.3333333333333335,3.0,3.3333333333333335,1.0,0.0,-0.14302226031239074,0.1581237359602633,0.1111111111111111,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,2.445593937240363,0.15425631001136894,0.47671130299568176,-0.0018692632359171846
38,M1,2.3333333333333335,3.0,3.0,4.333333333333333,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.854329527828515,0.091963691322262,0.4908972680568695,0.14262487661360967
38,M2,2.0,2.0,3.0,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.8977423949228538,0.06957701479252602,0.4701594412326813,0.037617463656430705
38,M3,3.0,3.0,3.0,5.0,1.0,1.0,-0.10444863953507277,0.1807616535081914,0.2222222222222222,0.0,-0.6931471805599453,-0.6931471805599452,0.1111111111111111,0.1111111111111111,0.0,2.719665272174911,0.15091938071071598,0.5141099095344543,0.1737075793621261
39,M0,3.0,2.0,2.6666666666666665,4.0,1.0,1.0,-0.05460419385474535,0.22349883274834625,0.14285714285714285,0.0,-0.6931471805599453,-0.6931471805599452,0.14285714285714285,0.14285714285714285,0.0,2.627961710408444,0.11243963145804206,0.5063626766204834,0.04396317897741908
39,M1,3.0,3.0,3.0,4.333333333333333,1.0,0.0,0.1391026209696118,0.36375652997073893,0.2857142857142857,0.16666666666666666,-0.6931471805599453,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.16666666666666666,7.495553473355842,0.12343256346169645,0.5492846369743347,0.15180280217232267
39,M2,1.6666666666666667,1.0,2.0,2.0,1.0,0.0,0.1391026209696118,0.36375652997073893,0.2857142857142857,0.16666666666666666,-0.6931471805599453,-0.6931471805599453,0.2857142857142857,0.2857142857142857,0.16666666666666666,8.392229812593097,0.11148225193385242,0.5320459604263306,0.1293357431209302
39,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.9809894818067432,1.0601493885350657,0.7142857142857143,0.6666666666666666,-0.29478411948467026,-0.41272565263942185,0.7142857142857143,0.7142857142857143,0.5,19.338531381761726,0.5972559626531146,0.6527572870254517,0.39610424517812437
40,M0,3.0,2.0,2.6666666666666665,3.0,0.6666666666666666,0.0,-0.06139845705501423,0.21975524848695416,0.125,0.0,-0.6931471805599453,-0.6931471805599454,0.125,0.125,0.0,2.8398387225677895,0.16221897781657862,0.5292934775352478,0.08246984456667839
40,M1,2.6666666666666665,2.3333333333333335,3.0,4.333333333333333,1.0,1.0,0.5297084170886932,0.5221878024733098,0.5,0.42857142857142855,-0.46209812037329684,-0.6931471805599453,0.375,0.5,0.14285714285714285,9.980099403873663,0.26140591026728255,0.6253862380981445,0.28818099733279634
40,M2,2.6666666666666665,2.0,3.0,4.0,1.0,1.0,0.6069736443564561,0.6957125330541719,0.5,0.2857142857142857,-0.3182570841474064,-0.6931471805599453,0.5,0.5,0.2857142857142857,16.784459625186194,0.30754235099385,0.6164639592170715,0.33708072394756583
40,M3,2.6666666666666665,3.0,2.6666666666666665,4.666666666666667,1.0,1.0,0.583769043957261,0.6751339237898359,0.625,0.2857142857142857,-0.4590587188581055,-0.6080158271399649,0.625,0.625,0.2857142857142857,7.305267243289862,0.3674381811527856,0.6330084800720215,0.20594308885966317
41,M0,2.6666666666666665,3.0,3.0,4.333333333333333,1.0,0.3333333333333333,0.16934875012496542,0.3673591198116216,0.25,0.0,-0.5643918321150289,-0.6931471805599453,0.125,0.37500000000000006,0.0,2.2869567780619007,0.18058193273515222,0.5348131656646729,0.038115903674431406
41,M1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,-0.009243625376821774,0.2476193390733168,0.25,0.0,-0.6931471805599453,-0.6931471805599453,0.25,0.25,0.0,5.522397783539471,0.09285741415982987,0.5370157957077026,0.16505531879887958
41,M2,2.3333333333333335,2.0,3.0,3.0,1.0,0.0,-0.06139845705501423,0.21975524848692618,0.125,0.0,-0.6931471805599453,-0.6931471805599453,0.125,0.125,0.0,1.6932492841722677,0.11012992301872646,0.5346846580505371,0.13661966389064595
41,M3,3.0,3.0,3.0,5.0,1.0,1.0,0.3804186079112363,0.43845030629749315,0.375,0.14285714285714285,-0.4544543674493905,-0.6931471805599454,0.25,0.5,0.0,2.908317710573757,0.3771828924437331,0.5761855244636536,0.14138457116287173
42,M0,2.6666666666666665,3.0,3.0,4.333333333333333,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,2.0980574531482743,0.12291527215786545,0.3861832320690155,-0.14264083437964348
42,M1,2.3333333333333335,3.0,2.6666666666666665,4.333333333333333,1.0,1.0,0.07053642886547085,0.30939489035975,0.16666666666666666,0.0,-0.49396565002230775,-0.6931471805599453,0.16666666666666666,0.16666666666666666,0.0,3.7477767366779213,0.24906901603994547,0.5095515251159668,0.05569775616154993
42,M2,2.0,3.0,1.6666666666666667,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.8738883683389607,0.0750043620937209,0.3999250829219818,-0.1560038517349105
42,M3,2.6666666666666665,3.0,3.0,4.666666666666667,1.0,1.0,0.49500850879490843,0.6159668152928394,0.3333333333333333,0.2,-0.21576155433883565,-0.5167303170511501,0.3333333333333333,0.3333333333333333,0.2,8.392229812593097,0.5040431678536517,0.4759323298931122,0.09802658966840727
43,M0,2.3333333333333335,3.0,3.0,3.6666666666666665,1.0,0.0,-0.10233404016262426,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,2.761198891769736,0.12718453353218284,0.4377190172672272,0.002728047554116042
43,M1,2.3333333333333335,3.0,2.6666666666666665,3.6666666666666665,1.0,0.0,-0.0451944963082469,0.22861862060288995,0.16666666666666666,0.0,-0.6931471805599453,-0.6931471805599453,0.16666666666666666,0.16666666666666666,0.0,3.7477767366779213,0.088095507169944,0.43126747012138367,-0.017558440440871292
43,M2,2.3333333333333335,2.3333333333333335,2.6666666666666665,3.0,1.0,0.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,3.4353182138500227,0.09697890597068287,0.4779937267303467,0.027250119981791165
43,M3,2.6666666666666665,3.0,3.0,5.0,1.0,1.0,-0.10233404016258163,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,0.0,0.0,1.6932492841722677,0.10035260463287914,0.4413059651851654,0.009351357006919914
44,M0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.3333333333333335,1.0,0.0,-0.08197296639832674,0.20813103150199908,0.06666666666666667,0.0,-0.6931471805599452,-0.6931471805599452,0.06666666666666667,0.06666666666666667,0.0,2.330920810330635,0.10414020093500438,0.5443701148033142,-0.0020735473250907965
44,M1,2.3333333333333335,2.3333333333333335,3.0,4.0,1.0,1.0,-0.08197296639832674,0.20813103150199908,0.06666666666666667,0.0,-0.6931471805599452,-0.6931471805599452,0.06666666666666667,0.06666666666666667,0.0,2.4779853471705344,0.1052188669397054,0.4946991205215454,-0.07506685973989913
44,M2,2.6666666666666665,3.0,2.3333333333333335,3.3333333333333335,1.0,0.0,0.1662548179839216,0.3143252462444178,0.26666666666666666,0.14285714285714285,-0.5286128251938307,-0.6931471805599452,0.2,0.26666666666666666,0.0,3.4391855183560796,0.14939149898930545,0.647551953792572,0.21159065762585283
44,M3,2.6666666666666665,3.0,3.0,5.0,1.0,1.0,0.2580985141846345,0.4032966898428447,0.26666666666666666,0.14285714285714285,-0.41217969388099773,-0.6196701335716408,0.20000000000000004,0.26666666666666666,0.07142857142857142,5.4701671470962525,0.2762457088672894,0.6148630380630493,0.2678828984185755
45,M0,2.6666666666666665,3.0,3.0,4.333333333333333,1.0,0.0,-0.07052361728221479,0.21465762583277015,0.1,0.0,-0.6931471805599452,-0.6931471805599452,0.1,0.1,0.0,1.2227969686201814,0.12503265833239743,0.45683902502059937,-0.04042317536951501
45,M1,2.6666666666666665,3.0,2.3333333333333335,4.0,1.0,0.6666666666666666,-0.07052361728221568,0.21465762583275594,0.10000000000000002,0.0,-0.6931471805599453,-0.6931471805599452,0.10000000000000002,0.10000000000000002,0.0,1.6932492841722677,0.09741714267205974,0.5307360887527466,0.1252742149720687
45,M2,2.6666666666666665,1.3333333333333333,3.0,3.3333333333333335,1.0,1.0,-0.07052361728221213,0.21465762583274706,0.1,0.0,-0.6931471805599453,-0.6931471805599452,0.1,0.1,0.0,2.1331658464784504,0.0780681790887847,0.5166928768157959,0.009659627553602612
45,M3,2.6666666666666665,3.0,2.6666666666666665,4.666666666666667,1.0,1.0,0.1375752892777834,0.33910000933537865,0.3,0.0,-0.4903784726395643,-0.6931471805599453,0.2,0.3,0.0,2.5540496664715904,0.2671401134112915,0.5587093234062195,0.08944419535162562
46,M0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.0,0.0,0.01829699144312147,0.2206854548814956,0.14285714285714285,0.15384615384615385,-0.6931471805599453,-0.6931471805599453,0.14285714285714285,0.14285714285714285,0.0,2.5795879170461364,0.14311337468664473,0.5503405332565308,0.08748394116129032
46,M1,2.6666666666666665,3.0,3.0,4.0,1.0,0.3333333333333333,0.07053836858492568,0.2830456574287902,0.21428571428571427,0.15384615384615385,-0.6931471805599453,-0.6931471805599453,0.21428571428571427,0.21428571428571427,0.07692307692307693,5.451525752850335,0.20211815572580807,0.5634450912475586,0.18788086364158685
46,M2,2.6666666666666665,3.0,2.3333333333333335,3.3333333333333335,1.0,0.0,0.22753919008634693,0.3559091761505395,0.2857142857142857,0.23076923076923078,-0.547703299118304,-0.6238324625039507,0.21428571428571427,0.2857142857142857,0.07692307692307693,3.211547431691929,0.1485746950893375,0.5444750785827637,0.0740883157664004
46,M3,2.6666666666666665,3.0,3.0,4.666666666666667,1.0,1.0,0.16247862265506918,0.30647795241057074,0.2857142857142857,0.15384615384615385,-0.5588663721987148,-0.6931471805599453,0.21428571428571425,0.2857142857142857,0.0,3.0272532566104675,0.17402654062979148,0.5256651639938354,0.037037009518770314
47,M0,2.6666666666666665,1.6666666666666667,2.6666666666666665,3.0,1.0,0.0,0.01202408191791815,0.2714479686764629,0.15384615384615388,0.08333333333333333,-0.6931471805599452,-0.6931471805599453,0.15384615384615388,0.15384615384615388,0.08333333333333333,6.315134024688132,0.11393399694152191,0.5312546491622925,0.11560252135311588
47,M1,2.3333333333333335,2.3333333333333335,3.0,3.6666666666666665,1.0,1.0,0.2131858860989082,0.37174565238897495,0.3076923076923077,0.16666666666666666,-0.547703299118304,-0.6931471805599453,0.3076923076923077,0.3076923076923077,0.08333333333333333,6.075831217041839,0.21488456839456463,0.630325973033905,0.23537545251022796
